Title,Publication Date,URL,Type,Language,Categories,Cover Image,Publishers,Authors
"Stop, Change, Grow",2020-10-15,https://learning.oreilly.com/library/view/-/9781952538216/,book,en,Business,https://learning.oreilly.com/library/cover/9781952538216/,[Business Expert Press],[Michael Carter Karl Shaikh]
Artificial Intelligence in Finance,2020-10-14,https://learning.oreilly.com/library/view/-/9781492055426/,book,en,Data,https://learning.oreilly.com/library/cover/9781492055426/,"[O'Reilly Media, Inc.]",[Yves Hilpisch]
Oracle Database Transactions and Locking Revealed: Building High Performance Through Concurrency,2020-10-14,https://learning.oreilly.com/library/view/-/9781484264256/,book,en,Data,https://learning.oreilly.com/library/cover/9781484264256/,[Apress],[Darl Kuhn Thomas Kyte]
Refactoring at Scale,2020-10-14,https://learning.oreilly.com/library/view/-/9781492075523/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781492075523/,"[O'Reilly Media, Inc.]",[Maude Lemaire]
Mastering Facilitation,2020-10-14,https://learning.oreilly.com/library/view/-/9781000213942/,book,en,Business,https://learning.oreilly.com/library/cover/9781000213942/,[Productivity Press],[Morgan Jones]
MoCap for Artists,2020-10-14,https://learning.oreilly.com/library/view/-/9780240810003/,book,en,Design,https://learning.oreilly.com/library/cover/9780240810003/,[Routledge],[Midori Kitagawa Brian Windsor]
Basic NEC with Broadcast Applications,2020-10-14,https://learning.oreilly.com/library/view/-/9780240810737/,book,en,Hardware,https://learning.oreilly.com/library/cover/9780240810737/,[Routledge],[J.L. Smith]
Linux Containers and Virtualization: A Kernel Perspective,2020-10-14,https://learning.oreilly.com/library/view/-/9781484262832/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781484262832/,[Apress],[Shashank Mohan Jain]
Process Engineering Renewal 2,2020-10-13,https://learning.oreilly.com/library/view/-/9781786305541/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9781786305541/,[Wiley-ISTE],[Éric Schaer Jean-Claude André]
Money Games,2020-10-13,https://learning.oreilly.com/library/view/-/9781119736981/,book,en,Business,https://learning.oreilly.com/library/cover/9781119736981/,[Wiley],[Weijian Shan]
System Architecture and Complexity,2020-10-13,https://learning.oreilly.com/library/view/-/9781786305619/,book,en,Hardware,https://learning.oreilly.com/library/cover/9781786305619/,[Wiley-ISTE],[Jacques Printz Daniel Krob]
The (Delicate) Art of Bureaucracy,2020-10-13,https://learning.oreilly.com/library/view/-/9781098124199/,book,en,Business,https://learning.oreilly.com/library/cover/9781098124199/,[IT Revolution Press],[Mark Schwartz]
Kubeflow for Machine Learning,2020-10-13,https://learning.oreilly.com/library/view/-/9781492050117/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781492050117/,"[O'Reilly Media, Inc.]",[Trevor Grant Holden Karau Boris Lublinsky Richard Liu Ilan Filonenko]
Shapes of Tourism Employment,2020-10-13,https://learning.oreilly.com/library/view/-/9781786303547/,book,en,Business,https://learning.oreilly.com/library/cover/9781786303547/,[Wiley-ISTE],[Gwenaelle Grefe Dominique Peyrat-Guillard]
Process Engineering Renewal 3,2020-10-13,https://learning.oreilly.com/library/view/-/9781786305572/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9781786305572/,[Wiley-ISTE],[Éric Schaer Jean-Claude André]
Migration and Climate Change,2020-10-13,https://learning.oreilly.com/library/view/-/9781786304797/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9781786304797/,[Wiley-ISTE],[Jamila Alaktif Stéphane Callens]
Cognitive Mechanisms of Learning,2020-10-13,https://learning.oreilly.com/library/view/-/9781786305770/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9781786305770/,[Wiley-ISTE],[Anh Nguyen-Xuan]
Blockchain in Action,2020-10-13,https://learning.oreilly.com/library/view/-/9781617296338/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781617296338/,[Manning Publications],[Bina Ramamurthy]
CAD of Circuits and Integrated Systems,2020-10-13,https://learning.oreilly.com/library/view/-/9781786305978/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781786305978/,[Wiley-ISTE],[Ali Mahdoum]
The Six Disciplines of Agile Marketing,2020-10-13,https://learning.oreilly.com/library/view/-/9781119712039/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781119712039/,[Wiley],[Jim Ewel]
Reinventing Masculinity,2020-10-13,https://learning.oreilly.com/library/view/-/9781523088980/,book,en,Business,https://learning.oreilly.com/library/cover/9781523088980/,[Berrett-Koehler Publishers],[Ed Adams Ed Frauenheim]
Geopolitical Alpha,2020-10-13,https://learning.oreilly.com/library/view/-/9781119740216/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9781119740216/,[Wiley],[Marko Papic Steven Drobny]
"Advanced Analytics in Power BI with R and Python: Ingesting, Transforming, Visualizing",2020-10-13,https://learning.oreilly.com/library/view/-/9781484258293/,book,en,Data,https://learning.oreilly.com/library/cover/9781484258293/,[Apress],[Ryan Wade]
The Encyclopedia of Commercial Real Estate Advice,2020-10-13,https://learning.oreilly.com/library/view/-/9781119629115/,book,en,Other,https://learning.oreilly.com/library/cover/9781119629115/,[Wiley],[Terry Painter]
System Requirements Engineering,2020-10-13,https://learning.oreilly.com/library/view/-/9781786305947/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9781786305947/,[Wiley-ISTE],[Jean-Yves Bron]
Critical Philosophy of Innovation and the Innovator,2020-10-13,https://learning.oreilly.com/library/view/-/9781786301475/,book,en,Business,https://learning.oreilly.com/library/cover/9781786301475/,[Wiley-ISTE],[Xavier Pavie]
Good Guys,2020-10-13,https://learning.oreilly.com/library/view/-/9781633698734/,book,en,Business,https://learning.oreilly.com/library/cover/9781633698734/,[Harvard Business Review Press],[David G. Smith W. Brad Johnson]
Mastering Docker - Fourth Edition,2020-10-12,https://learning.oreilly.com/library/view/-/9781839216572/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781839216572/,[Packt Publishing],[Russ McKendrick]
Opposites attract,2020-10-12,https://learning.oreilly.com/library/view/-/9783110686753/,book,en,Business,https://learning.oreilly.com/library/cover/9783110686753/,[De Gruyter],[Hilda Bø Lyng]
Predictive Intelligence in Biomedical and Health Informatics,2020-10-12,https://learning.oreilly.com/library/view/-/9783110676143/,book,en,Travel & Hobbies,https://learning.oreilly.com/library/cover/9783110676143/,[De Gruyter],[Rajshree Srivastava Nhu Gia Nguyen Ashish Khanna Siddhartha Bhattacharyya]
Raku Recipes: A Problem-Solution Approach,2020-10-12,https://learning.oreilly.com/library/view/-/9781484262580/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781484262580/,[Apress],[J.J. Merelo]
"Essential C# 8.0, 7th Edition",2020-10-12,https://learning.oreilly.com/library/view/-/9780135972311/,book,en,Software Development,https://learning.oreilly.com/library/cover/9780135972311/,[Addison-Wesley Professional],[Mark Michaelis]
Towards Cognitive Autonomous Networks,2020-10-12,https://learning.oreilly.com/library/view/-/9781119586388/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781119586388/,[Wiley],[Stephen S. Mwanje Christian Mannweiler]
Security in Autonomous Driving,2020-10-12,https://learning.oreilly.com/library/view/-/9783110627152/,book,en,Data,https://learning.oreilly.com/library/cover/9783110627152/,[De Gruyter Oldenbourg],[Obaid Ur-Rehman Natasa Zivic]
"Practical Data Migration, 3rd Edition",2020-10-12,https://learning.oreilly.com/library/view/-/9781780175164/,book,en,Data,https://learning.oreilly.com/library/cover/9781780175164/,"[BCS, The Chartered Institute for IT]",[Johny Morris]
Red Hat RHCE 8 (EX294) Cert Guide,2020-10-12,https://learning.oreilly.com/library/view/-/9780136872481/,book,en,Software Development,https://learning.oreilly.com/library/cover/9780136872481/,[Pearson IT Certification],[Sander van Vugt]
Stochastic Dynamics of Economic Cycles,2020-10-12,https://learning.oreilly.com/library/view/-/9783110707038/,book,en,Business,https://learning.oreilly.com/library/cover/9783110707038/,[De Gruyter],[Viacheslav Karmalita]
Sport Business in the United States,2020-10-11,https://learning.oreilly.com/library/view/-/9781000203257/,book,en,Business,https://learning.oreilly.com/library/cover/9781000203257/,[Routledge],[Brenda G. Pitts James J. Zhang]
Digital Business Models,2020-10-11,https://learning.oreilly.com/library/view/-/9781000193657/,book,en,Business,https://learning.oreilly.com/library/cover/9781000193657/,[Routledge],[Adam Jabłoński Marek Jabłoński]
"Advanced ASP.NET Core 3 Security: Understanding Hacks, Attacks, and Vulnerabilities to Secure Your Website",2020-10-10,https://learning.oreilly.com/library/view/-/9781484260142/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781484260142/,[Apress],[Scott Norberg]
Foundation Dynamic Web Pages with Python: Create Dynamic Web Pages with Django and Flask,2020-10-09,https://learning.oreilly.com/library/view/-/9781484263396/,book,en,Web & Mobile,https://learning.oreilly.com/library/cover/9781484263396/,[Apress],[David Ashley]
"WordPress: The Missing Manual, 3rd Edition",2020-10-09,https://learning.oreilly.com/library/view/-/9781492074151/,book,en,Web & Mobile,https://learning.oreilly.com/library/cover/9781492074151/,"[O'Reilly Media, Inc.]",[Matthew MacDonald]
Mastering Corda,2020-10-09,https://learning.oreilly.com/library/view/-/9781492047179/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781492047179/,"[O'Reilly Media, Inc.]",[Jamiel Sheikh]
Learn PostgreSQL,2020-10-09,https://learning.oreilly.com/library/view/-/9781838985288/,book,en,Data,https://learning.oreilly.com/library/cover/9781838985288/,[Packt Publishing],[Luca Ferrari Enrico Pirozzi]
"Stakeholder-led Project Management, Second Edition, 2nd Edition",2020-10-08,https://learning.oreilly.com/library/view/-/9781952538773/,book,en,Business,https://learning.oreilly.com/library/cover/9781952538773/,[Business Expert Press],[Louise M. Worsley]
Leadership in The Digital Age,2020-10-08,https://learning.oreilly.com/library/view/-/9781952538636/,book,en,Business,https://learning.oreilly.com/library/cover/9781952538636/,[Business Expert Press],[Niklas Hageback]
Leading for Learning,2020-10-08,https://learning.oreilly.com/library/view/-/9781000177404/,book,en,Business,https://learning.oreilly.com/library/cover/9781000177404/,[Productivity Press],[Lisa Koss]
A Cynic’s Business Wisdom,2020-10-08,https://learning.oreilly.com/library/view/-/9781952538513/,book,en,Business,https://learning.oreilly.com/library/cover/9781952538513/,[Business Expert Press],[Jay J. Silverberg]
Data Lake Analytics on Microsoft Azure: A Practitioner's Guide to Big Data Engineering,2020-10-08,https://learning.oreilly.com/library/view/-/9781484262528/,book,en,Data,https://learning.oreilly.com/library/cover/9781484262528/,[Apress],[Harsh Chawla Pankaj Khattar]
Take Control of Slack,2020-10-08,https://learning.oreilly.com/library/view/-/9781947282346/,book,en,Business,https://learning.oreilly.com/library/cover/9781947282346/,[Take Control Books],[Glenn Fleishman]
The Barn Door is Open,2020-10-08,https://learning.oreilly.com/library/view/-/9781952538414/,book,en,Business,https://learning.oreilly.com/library/cover/9781952538414/,[Business Expert Press],[Serge Alfonse]
Hybrid Project Management,2020-10-08,https://learning.oreilly.com/library/view/-/9781952538353/,book,en,Business,https://learning.oreilly.com/library/cover/9781952538353/,[Business Expert Press],[Mark Tolbert Susan Parente]
Artificial Intelligence Trends for Data Analytics Using Machine Learning and Deep Learning Approaches,2020-10-07,https://learning.oreilly.com/library/view/-/9781000179538/,book,en,Data,https://learning.oreilly.com/library/cover/9781000179538/,[CRC Press],[K. Gayathri Devi Mamata Rath Nguyen Dieu Linh]
"Modern Arm Assembly Language Programming: Covers Armv8-A 32-bit, 64-bit, and SIMD",2020-10-07,https://learning.oreilly.com/library/view/-/9781484262672/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781484262672/,[Apress],[Daniel Kusswurm]
Supervised Learning with Python: Concepts and Practical Implementation Using Python,2020-10-07,https://learning.oreilly.com/library/view/-/9781484261569/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781484261569/,[Apress],[Vaibhav Verdhan]
"Cisco Software-Defined Wide Area Networks: Designing, Deploying and Securing Your Next Generation WAN with Cisco SD-WAN",2020-10-07,https://learning.oreilly.com/library/view/-/9780136533238/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9780136533238/,[Cisco Press],[Jason Gooley Dana Yanch Dustin Schuemann John Curran]
Pro Microsoft Power Platform: Solution Building for the Citizen Developer,2020-10-07,https://learning.oreilly.com/library/view/-/9781484260081/,book,en,Data,https://learning.oreilly.com/library/cover/9781484260081/,[Apress],[Mitchell Pearson Brian Knight Devin Knight Manuel Quintana]
Trampled by Unicorns,2020-10-06,https://learning.oreilly.com/library/view/-/9781119730644/,book,en,Business,https://learning.oreilly.com/library/cover/9781119730644/,[Wiley],[Maelle Gavet]
Modern CSS: Master the Key Concepts of CSS for Modern Web Development,2020-10-06,https://learning.oreilly.com/library/view/-/9781484262948/,book,en,Web & Mobile,https://learning.oreilly.com/library/cover/9781484262948/,[Apress],[Joe Attardi]
Using Gatsby and Netlify CMS: Build Blazing Fast JAMstack Apps Using Gatsby and Netlify CMS,2020-10-06,https://learning.oreilly.com/library/view/-/9781484262979/,book,en,Web & Mobile,https://learning.oreilly.com/library/cover/9781484262979/,[Apress],[Joe Attardi]
The Pocket Complete Color Harmony,2020-10-06,https://learning.oreilly.com/library/view/-/9781631599217/,book,en,Design,https://learning.oreilly.com/library/cover/9781631599217/,[Rockport Publishers],[Tina Sutton]
Gamification Marketing For Dummies,2020-10-06,https://learning.oreilly.com/library/view/-/9781119663973/,book,en,Design,https://learning.oreilly.com/library/cover/9781119663973/,[For Dummies],[Zarrar Chishti]
Up from Nothing,2020-10-06,https://learning.oreilly.com/library/view/-/9781523090372/,book,en,Other,https://learning.oreilly.com/library/cover/9781523090372/,[Berrett-Koehler Publishers],[John Hope Bryant]
Design and Build Great Web APIs,2020-10-06,https://learning.oreilly.com/library/view/-/9781680508123/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781680508123/,[Pragmatic Bookshelf],[Mike Amundsen]
